Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N
"3","'008","Albania","176","'01701","Beans, dry","5312","Area harvested","ha","13100.000000","X","Unofficial figure","12700.000000","X","Unofficial figure","20000.000000","X","Unofficial figure","18300.000000","X","Unofficial figure","12000.000000","X","Unofficial figure","17700.000000","X","Unofficial figure","19100.000000","X","Unofficial figure","21100.000000","X","Unofficial figure","18000.000000","X","Unofficial figure","18700.000000","X","Unofficial figure","18000.000000","X","Unofficial figure","17000.000000","E",,"13800.000000","E",,"16600.000000","E",,"12500.000000","E",,"18100.000000","E",,"20600.000000","E",,"21200.000000","E",,"23000.000000","E",,"22500.000000","E",,"23000.000000","E",,"21000.000000","E",,"20000.000000","E",,"19000.000000","E",,"17000.000000","A",,"18000.000000","A",,"23000.000000","A",,"24000.000000","A",,"24000.000000","A",,"22000.000000","A",,"15792.000000","A",,"20508.000000","A",,"20134.000000","A",,"19629.000000","A",,"22499.000000","A",,"23677.000000","A",,"21659.000000","A",,"20910.000000","A",,"22800.000000","A",,"22500.000000","A",,"18500.000000","A",,"17400.000000","A",,"17400.000000","A",,"17200.000000","A",,"16100.000000","A",,"15076.000000","A",,"14600.000000","A",,"14300.000000","A",,"14000.000000","A",,"13700.000000","A",,"14400.000000","A",,"14600.000000","A",,"14200.000000","A",,"14600.000000","A",,"14900.000000","A",,"13720.000000","A",,"13041.000000","A",,"13373.000000","A",,"13550.000000","A",,"13346.000000","A",,"13363.000000","A",,"12993.000000","A",,"12197.000000","A",,"12328.000000","A",
"3","'008","Albania","176","'01701","Beans, dry","5412","Yield","kg/ha","705.900000","E",,"703.100000","E",,"700.800000","E",,"698.900000","E",,"696.600000","E",,"700.100000","E",,"703.800000","E",,"699.900000","E",,"698.500000","E",,"702.200000","E",,"726.600000","E",,"705.900000","E",,"797.100000","E",,"801.200000","E",,"800.000000","E",,"801.100000","E",,"801.000000","E",,"801.900000","E",,"804.300000","E",,"800.000000","E",,"869.600000","E",,"952.400000","E",,"950.000000","E",,"947.400000","E",,"941.200000","A",,"1166.700000","A",,"782.600000","A",,"750.000000","A",,"1000.000000","A",,"636.400000","A",,"813.300000","A",,"1228.600000","A",,"1167.600000","A",,"896.600000","A",,"901.100000","A",,"1066.500000","A",,"948.600000","A",,"1084.800000","A",,"1140.400000","A",,"1120.000000","A",,"1194.600000","A",,"1408.000000","A",,"1023.000000","A",,"1302.300000","A",,"1465.800000","A",,"1611.800000","A",,"1424.700000","A",,"1524.500000","A",,"1642.900000","A",,"1751.800000","A",,"1756.900000","A",,"1849.300000","A",,"1971.800000","A",,"2054.800000","A",,"1879.200000","A",,"1812.000000","A",,"1625.600000","A",,"1835.200000","A",,"1828.900000","A",,"1930.300000","A",,"1677.600000","A",,"1675.500000","A",,"1910.900000","A",,"1976.800000","A",
"3","'008","Albania","176","'01701","Beans, dry","5510","Production","t","9247.000000","A",,"8929.000000","A",,"14016.000000","A",,"12790.000000","A",,"8359.000000","A",,"12392.000000","A",,"13443.000000","A",,"14767.000000","A",,"12573.000000","A",,"13131.000000","A",,"13079.000000","A",,"12000.000000","E",,"11000.000000","A",,"13300.000000","E",,"10000.000000","E",,"14500.000000","E",,"16500.000000","E",,"17000.000000","E",,"18500.000000","E",,"18000.000000","E",,"20000.000000","E",,"20000.000000","E",,"19000.000000","E",,"18000.000000","E",,"16000.000000","A",,"21000.000000","A",,"18000.000000","A",,"18000.000000","A",,"24000.000000","A",,"14000.000000","A",,"12844.000000","A",,"25197.000000","A",,"23509.000000","A",,"17600.000000","A",,"20274.000000","A",,"25252.000000","A",,"20546.000000","A",,"22683.000000","A",,"26000.000000","A",,"25200.000000","A",,"22100.000000","A",,"24500.000000","A",,"17800.000000","A",,"22400.000000","A",,"23600.000000","A",,"24300.000000","A",,"20800.000000","A",,"21800.000000","A",,"23000.000000","A",,"24000.000000","A",,"25300.000000","A",,"27000.000000","A",,"28000.000000","A",,"30000.000000","A",,"28000.000000","A",,"24860.000000","A",,"21200.000000","A",,"24542.000000","A",,"24782.000000","A",,"25762.000000","A",,"22418.000000","A",,"21770.000000","A",,"23307.200000","A",,"24369.000000","A",
"3","'008","Albania","51","'24310.01","Beer of barley, malted","5510","Production","t","9400.000000","A",,"9700.000000","A",,"10600.000000","A",,"10900.000000","A",,"10600.000000","A",,"11200.000000","A",,"11100.000000","A",,"12300.000000","A",,"12800.000000","A",,"11600.000000","A",,"12200.000000","A",,"13500.000000","E",,"14400.000000","A",,"14600.000000","E",,"15000.000000","E",,"15000.000000","E",,"14400.000000","X","Unofficial figure","16000.000000","E",,"16000.000000","A",,"15000.000000","A",,"16300.000000","E",,"16300.000000","E",,"16400.000000","E",,"16100.000000","A",,"19800.000000","A",,"22900.000000","A",,"24000.000000","A",,"23700.000000","A",,"22800.000000","A",,"18739.000000","A",,"7653.000000","A",,"1838.000000","A",,"514.000000","A",,"8517.000000","A",,"10851.000000","A",,"12919.000000","A",,"15157.000000","A",,"9258.000000","A",,"8703.000000","A",,"8584.000000","A",,"11670.000000","A",,"15470.000000","A",,"14400.000000","A",,"29830.000000","A",,"28630.000000","A",,"34800.000000","A",,"36500.000000","A",,"33000.000000","A",,"24900.000000","A",,"45000.000000","X","Unofficial figure","57500.000000","X","Unofficial figure","55000.000000","X","Unofficial figure","58000.000000","X","Unofficial figure","59000.000000","X","Unofficial figure","61000.000000","X","Unofficial figure","61000.000000","X","Unofficial figure","62000.000000","X","Unofficial figure","62500.000000","X","Unofficial figure","62500.000000","X","Unofficial figure","56000.000000","X","Unofficial figure","58000.000000","X","Unofficial figure","75000.000000","X","Unofficial figure","76500.000000","X","Unofficial figure",,,
"3","'008","Albania","1181","'02196","Bees","5114","Stocks","No","95100.000000","A",,"92800.000000","A",,"83500.000000","A",,"96500.000000","A",,"109800.000000","A",,"105800.000000","A",,"98100.000000","A",,"86000.000000","A",,"88600.000000","A",,"99800.000000","A",,"99800.000000","A",,"89900.000000","A",,"90000.000000","E",,"90000.000000","E",,"90000.000000","E",,"90000.000000","E",,"100000.000000","E",,"100000.000000","E",,"100000.000000","E",,"110000.000000","A",,"106000.000000","E",,"100000.000000","E",,"95000.000000","E",,"90000.000000","E",,"81000.000000","A",,"83000.000000","A",,"87000.000000","A",,"82000.000000","A",,"86000.000000","A",,"80000.000000","A",,"72900.000000","A",,"36200.000000","A",,"20000.000000","A",,"26900.000000","A",,"40000.000000","A",,"53900.000000","A",,"57300.000000","A",,"56500.000000","A",,"67000.000000","A",,"76000.000000","A",,"82000.000000","A",,"92000.000000","A",,"111000.000000","A",,"131800.000000","A",,"157000.000000","A",,"173000.000000","A",,"171000.000000","A",,"175000.000000","A",,"203300.000000","A",,"218000.000000","A",,"233000.000000","A",,"239081.000000","A",,"246151.000000","A",,"261452.000000","A",,"271139.000000","A",,"302962.000000","A",,"289962.000000","A",,"285455.000000","A",,"288329.000000","A",,"358365.000000","A",,"393635.000000","A",,"479096.000000","A",,"518790.000000","A",,"587296.000000","A",
"3","'008","Albania","181","'01702","Broad beans and horse beans, dry","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,"70.000000","E",,"190.000000","E",,"130.000000","E",,"138.000000","I",,"140.000000","I",,"140.000000","I",,"131.000000","I",,"137.000000","I",,"139.000000","I",,"141.000000","I",,"139.000000","I",,"143.000000","I",,"146.000000","I",,"150.000000","E",,"155.000000","I",,"150.000000","E",,"157.000000","I",,"190.000000","E",,"150.000000","E",,"161.000000","I",,"165.000000","I",,"166.000000","I",,"169.000000","I",,"171.000000","I",,"174.000000","I",,"176.000000","I",,"177.000000","I",,"177.000000","I",,"176.000000","E",,"177.000000","E",
"3","'008","Albania","181","'01702","Broad beans and horse beans, dry","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1428.600000","E",,"1578.900000","E",,"1538.500000","E",,"1495.500000","E",,"1491.800000","E",,"1488.000000","E",,"1481.700000","E",,"1459.600000","E",,"1438.400000","E",,"1428.100000","E",,"1453.100000","E",,"1412.200000","E",,"1390.200000","E",,"1372.700000","E",,"1355.700000","E",,"1333.300000","E",,"1307.600000","E",,"1157.900000","E",,"1333.300000","E",,"1284.500000","E",,"1264.600000","E",,"1249.400000","E",,"1232.800000","E",,"1216.800000","E",,"1200.800000","E",,"1185.900000","E",,"1184.400000","E",,"1175.300000","E",,"1179.600000","E",,"1179.400000","E",
"3","'008","Albania","181","'01702","Broad beans and horse beans, dry","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,"100.000000","E",,"300.000000","E",,"200.000000","E",,"205.740000","I",,"208.480000","I",,"208.890000","I",,"193.700000","I",,"200.300000","I",,"200.280000","I",,"201.060000","I",,"202.070000","I",,"202.650000","I",,"203.180000","I",,"205.910000","I",,"210.610000","I",,"200.000000","E",,"205.620000","I",,"220.000000","E",,"200.000000","E",,"207.220000","I",,"208.110000","I",,"207.650000","I",,"207.950000","I",,"208.210000","I",,"208.360000","I",,"208.600000","I",,"209.120000","I",,"208.000000","I",,"208.180000","I",,"208.370000","I",
"3","'008","Albania","420","'01243","Broad beans and horse beans, green","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,"20.000000","E",,"40.000000","E",,"20.000000","E",,"50.000000","E",,"20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","X","Unofficial figure","20.000000","I",,"20.000000","I",,"21.000000","I",,"20.000000","I",,"20.000000","I",,"19.000000","I",,"19.000000","I",,"19.000000","I",,"28.000000","I",,"28.000000","I",,"24.000000","I",,"27.000000","E",,"26.000000","E",,"26.000000","E",,"26.000000","E",,"26.000000","E",,"26.000000","E",
"3","'008","Albania","420","'01243","Broad beans and horse beans, green","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5000.000000","E",,"5000.000000","E",,"5000.000000","E",,"6000.000000","E",,"5000.000000","E",,"5000.000000","X",,"5000.000000","X",,"5000.000000","X",,"5000.000000","X",,"5000.000000","X",,"5000.000000","X",,"5000.000000","X",,"4999.700000","E",,"5009.700000","E",,"5017.600000","E",,"5009.300000","E",,"5000.900000","E",,"4992.500000","E",,"5001.100000","E",,"5008.400000","E",,"4997.800000","E",,"4992.700000","E",,"4989.600000","E",,"4993.600000","E",,"4992.100000","E",,"4991.800000","E",,"4992.500000","E",,"4992.100000","E",,"4992.200000","E",
"3","'008","Albania","420","'01243","Broad beans and horse beans, green","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,"100.000000","E",,"200.000000","E",,"100.000000","E",,"300.000000","E",,"100.000000","E",,"100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","100.000000","X","Unofficial figure","99.960000","I",,"101.340000","I",,"102.940000","I",,"100.870000","I",,"98.800000","I",,"96.720000","I",,"95.000000","I",,"95.810000","I",,"140.000000","E",,"138.000000","E",,"120.000000","E",,"132.670000","E",,"130.220000","E",,"127.630000","E",,"130.170000","E",,"129.340000","E",,"129.050000","E",
"3","'008","Albania","946","'02112","Buffalo","5111","Stocks","An","6600.000000","A",,"5600.000000","A",,"5300.000000","A",,"4800.000000","A",,"4700.000000","A",,"4600.000000","E",,"3900.000000","A",,"4200.000000","A",,"3900.000000","A",,"3300.000000","A",,"2400.000000","A",,"1900.000000","A",,"2000.000000","X","Unofficial figure","1900.000000","E",,"1800.000000","E",,"1800.000000","E",,"1800.000000","E",,"1700.000000","E",,"1700.000000","E",,"1700.000000","E",,"1800.000000","E",,"1800.000000","E",,"2000.000000","E",,"2000.000000","E",,"2000.000000","E",,"2000.000000","E",,"2000.000000","E",,"2000.000000","E",,"1900.000000","E",,"1700.000000","A",,"1700.000000","A",,"1700.000000","A",,"1700.000000","A",,"110.000000","A",,"110.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","A",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"120.000000","E",,"116.000000","I",,"119.000000","E",,"109.000000","I",,"69.000000","I",,"37.000000","I",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"3","'008","Albania","949","'21513","Buffalo fat, unrendered","5320","Producing Animals/Slaughtered","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","I",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"3","'008","Albania","886","'22241.01","Butter of cow milk","5510","Production","t","880.000000","E",,"900.000000","E",,"960.000000","E",,"1000.000000","E",,"1100.000000","E",,"1150.000000","E",,"1300.000000","E",,"1350.000000","E",,"1450.000000","E",,"1650.000000","E",,"1950.000000","E",,"2000.000000","E",,"2100.000000","E",,"2200.000000","E",,"2500.000000","E",,"2800.000000","E",,"3350.000000","E",,"3400.000000","E",,"3550.000000","E",,"3650.000000","E",,"3650.000000","E",,"3600.000000","E",,"3700.000000","E",,"3700.000000","E",,"3800.000000","E",,"3800.000000","E",,"3900.000000","E",,"3900.000000","E",,"3900.000000","E",,"2382.000000","A",,"1800.000000","E",,"1500.000000","E",,"1100.000000","E",,"1000.000000","E",,"950.000000","E",,"1250.000000","E",,"900.000000","E",,"680.000000","E",,"850.000000","E",,"800.000000","E",,"970.000000","E",,"762.000000","A",,"800.000000","E",,"1000.000000","E",,"1500.000000","E",,"2000.000000","E",,"3532.000000","A",,"2517.000000","A",,"2780.000000","A",,"3100.000000","A",,"3200.000000","A",,"3500.000000","A",,"3700.000000","A",,"4500.000000","A",,"5800.000000","A",,"4835.000000","A",,"5173.000000","A",,"4811.000000","A",,"4281.790000","A",,"3811.250000","A",,"3392.000000","A",,"2972.750000","A",,"2626.000000","A",,,,
"3","'008","Albania","899","'22230.04","Buttermilk, dry","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.230000","I",,"105.700000","I",,"1129.010000","I",,"1229.590000","I",,"1111.220000","I",,"1093.900000","I",,"1021.400000","I",,"618.370000","I",,"606.400000","I",,"600.930000","I",,,,
"3","'008","Albania","358","'01212","Cabbages","5312","Area harvested","ha",,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"1300.000000","X","Unofficial figure","950.000000","X","Unofficial figure","1850.000000","X","Unofficial figure","2100.000000","X","Unofficial figure","2000.000000","X","Unofficial figure","1300.000000","X","Unofficial figure","1300.000000","X","Unofficial figure","1300.000000","X","Unofficial figure","1500.000000","X","Unofficial figure","1100.000000","X","Unofficial figure","1300.000000","X","Unofficial figure","1000.000000","X","Unofficial figure","1200.000000","X","Unofficial figure","1700.000000","A",,"1600.000000","A",,"1800.000000","A",,"1574.000000","A",,"1050.000000","X","Unofficial figure","1012.000000","A",,"677.000000","A",,"1653.000000","A",,"1800.000000","A",,"1900.000000","A",,"2421.000000","A",,"1457.000000","A",,"1455.000000","A",,"1846.000000","A",,"1813.000000","A",,"1733.000000","A",,"2023.000000","A",,"1813.000000","A",,"1992.000000","A",,"1970.000000","A",,"1948.000000","A",,"1988.000000","A",
"3","'008","Albania","358","'01212","Cabbages","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18076.900000","X",,"18947.400000","X",,"20162.200000","X",,"20904.800000","X",,"21050.000000","X",,"23076.900000","X",,"22307.700000","X",,"23846.200000","X",,"24000.000000","X",,"25000.000000","X",,"24769.200000","X",,"24385.000000","X",,"24500.000000","X",,"22352.900000","A",,"25312.500000","A",,"22777.800000","A",,"22318.300000","A",,"23809.500000","E",,"30039.500000","A",,"39620.400000","A",,"21677.000000","A",,"25222.200000","A",,"24526.300000","A",,"18624.500000","A",,"23726.800000","A",,"26520.100000","A",,"30690.700000","A",,"29015.900000","A",,"30500.300000","A",,"34805.200000","A",,"35825.200000","A",,"34700.500000","A",,"33855.800000","A",,"35277.800000","A",,"34571.100000","A",
"3","'008","Albania","358","'01212","Cabbages","5510","Production","t",,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"23500.000000","X","Unofficial figure","18000.000000","X","Unofficial figure","37300.000000","X","Unofficial figure","43900.000000","X","Unofficial figure","42100.000000","X","Unofficial figure","30000.000000","X","Unofficial figure","29000.000000","X","Unofficial figure","31000.000000","X","Unofficial figure","36000.000000","X","Unofficial figure","27500.000000","X","Unofficial figure","32200.000000","X","Unofficial figure","24385.000000","X","Unofficial figure","29400.000000","X","Unofficial figure","38000.000000","A",,"40500.000000","A",,"41000.000000","A",,"35129.000000","A",,"25000.000000","A",,"30400.000000","A",,"26823.000000","A",,"35832.000000","A",,"45400.000000","A",,"46600.000000","A",,"45090.000000","A",,"34570.000000","A",,"38589.310000","A",,"56655.000000","A",,"52600.000000","A",,"52857.000000","A",,"70411.000000","A",,"64951.000000","A",,"69126.900000","A",,"66696.000000","A",,"68705.200000","A",,"68719.100000","A",
"3","'008","Albania","568","'01229","Cantaloupes and other melons","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"1700.000000","A",,"1800.000000","A",,"1900.000000","A",,"1828.000000","A",,"1800.000000","X","Unofficial figure","2500.000000","A",,"1980.000000","A",,"2368.000000","A",,"1500.000000","A",,"1600.000000","A",,"1580.000000","A",,"1569.000000","A",,"1682.000000","A",,"1549.000000","A",,"1648.000000","A",,"1560.000000","A",,"1502.000000","A",,"1722.000000","A",,"1644.000000","A",,"1775.000000","A",,"1721.000000","A",,"1977.000000","A",
"3","'008","Albania","568","'01229","Cantaloupes and other melons","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17764.700000","A",,"16944.400000","A",,"16315.800000","A",,"22322.200000","A",,"22222.200000","E",,"29920.000000","A",,"16513.100000","A",,"27289.700000","A",,"22933.300000","A",,"22062.500000","A",,"25588.600000","A",,"27061.800000","A",,"27237.900000","A",,"27412.500000","A",,"26486.400000","A",,"26771.800000","A",,"27105.900000","A",,"29131.200000","A",,"30826.200000","A",,"31788.100000","A",,"30248.000000","A",,"34758.400000","A",
"3","'008","Albania","568","'01229","Cantaloupes and other melons","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"30200.000000","A",,"30500.000000","A",,"31000.000000","A",,"40805.000000","A",,"40000.000000","A",,"74800.000000","A",,"32696.000000","A",,"64622.000000","A",,"34400.000000","A",,"35300.000000","A",,"40430.000000","A",,"42460.000000","A",,"45814.780000","A",,"42462.000000","A",,"43653.500000","A",,"41764.000000","A",,"40713.000000","A",,"50164.000000","A",,"50669.100000","A",,"56420.700000","A",,"52062.300000","A",,"68726.800000","A",
"3","'008","Albania","426","'01251","Carrots and turnips","5312","Area harvested","ha",,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"260.000000","X","Unofficial figure","200.000000","X","Unofficial figure","300.000000","X","Unofficial figure","350.000000","X","Unofficial figure","370.000000","X","Unofficial figure","370.000000","X","Unofficial figure","300.000000","X","Unofficial figure","380.000000","X","Unofficial figure","380.000000","X","Unofficial figure","370.000000","X","Unofficial figure","370.000000","X","Unofficial figure","380.000000","X","Unofficial figure","400.000000","X","Unofficial figure","200.000000","A",,"200.000000","A",,"250.000000","A",,"57.000000","A",,"200.000000","X","Unofficial figure","290.000000","A",,"198.000000","A",,"392.000000","A",,"300.000000","A",,"300.000000","A",,"254.000000","A",,"287.000000","A",,"257.000000","A",,"448.000000","A",,"378.000000","A",,"325.000000","A",,"423.000000","A",,"415.000000","A",,"356.000000","A",,"324.000000","A",,"425.000000","A",,"484.000000","A",
"3","'008","Albania","426","'01251","Carrots and turnips","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000.000000","X",,"15000.000000","X",,"15333.300000","X",,"14857.100000","X",,"15945.900000","X",,"15675.700000","X",,"16000.000000","X",,"15789.500000","X",,"15789.500000","X",,"15945.900000","X",,"16756.800000","X",,"17105.300000","X",,"16750.000000","X",,"17500.000000","A",,"19000.000000","A",,"16000.000000","A",,"22245.600000","A",,"20000.000000","E",,"22069.000000","A",,"33373.700000","A",,"16079.100000","A",,"30666.700000","A",,"31666.700000","A",,"27165.400000","A",,"19825.800000","A",,"26739.400000","A",,"33165.200000","A",,"31693.000000","A",,"31495.400000","A",,"32082.700000","A",,"28419.300000","A",,"28347.600000","A",,"29486.200000","A",,"37953.300000","A",,"38499.900000","A",
"3","'008","Albania","426","'01251","Carrots and turnips","5510","Production","t",,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"3900.000000","X","Unofficial figure","3000.000000","X","Unofficial figure","4600.000000","X","Unofficial figure","5200.000000","X","Unofficial figure","5900.000000","X","Unofficial figure","5800.000000","X","Unofficial figure","4800.000000","X","Unofficial figure","6000.000000","X","Unofficial figure","6000.000000","X","Unofficial figure","5900.000000","X","Unofficial figure","6200.000000","X","Unofficial figure","6500.000000","X","Unofficial figure","6700.000000","X","Unofficial figure","3500.000000","A",,"3800.000000","A",,"4000.000000","A",,"1268.000000","A",,"4000.000000","A",,"6400.000000","A",,"6608.000000","A",,"6303.000000","A",,"9200.000000","A",,"9500.000000","A",,"6900.000000","A",,"5690.000000","A",,"6862.390000","A",,"14858.000000","A",,"11973.620000","A",,"10236.000000","A",,"13571.000000","A",,"11794.000000","A",,"10080.400000","A",,"9538.800000","A",,"16122.200000","A",,"18622.000000","A",
